,player type,player,result
21176,"smart 2: 0, 0.4",1,turned flower
21177,"smart 2: 0, 0.4",1,win challange
21178,approx q learning,0,turned flower
21179,approx q learning,0,lose challange
21180,"smart 2: 0, 0.4",1,turned flower
21181,"smart 2: 0, 0.4",1,turned flower
21182,"smart 2: 0, 0.4",1,turned flower
21183,"smart 2: 0, 0.4",1,turned flower
21184,"smart 2: 0, 0.4",1,lose challange
21185,"smart 2: 0, 0.4",1,turned flower
21186,"smart 2: 0, 0.4",1,turned flower
21187,"smart 2: 0, 0.4",1,turned flower
21188,"smart 2: 0, 0.4",1,lose challange
21189,"smart 2: 0, 0.6",3,turned flower
21190,"smart 2: 0, 0.6",3,self lose challange
21191,"smart 2: 0, 0.4",1,turned flower
21192,"smart 2: 0, 0.4",1,turned flower
21193,"smart 2: 0, 0.4",1,turned flower
21194,"smart 2: 0, 0.4",1,turned flower
21195,"smart 2: 0, 0.4",1,turned flower
21196,"smart 2: 0, 0.4",1,lose challange
21197,approx q learning,0,turned flower
21198,approx q learning,0,turned flower
21199,approx q learning,0,lose challange
21200,"smart 2: 0, 0.4",1,turned flower
21201,"smart 2: 0, 0.4",1,lose game
21202,approx q learning,0,turned flower
21203,approx q learning,0,lose challange
21204,"smart 2: 0, 0.6",3,self lose challange
21205,approx q learning,0,turned flower
21206,approx q learning,0,lose game
21207,"smart 2: 2, 0.6",2,turned flower
21208,"smart 2: 2, 0.6",2,win challange
21209,"smart 2: 2, 0.6",2,win challange
21210,approx q learning,0,turned flower
21211,approx q learning,0,lose challange
21212,approx q learning,0,turned flower
21213,approx q learning,0,turned flower
21214,approx q learning,0,turned flower
21215,approx q learning,0,lose challange
21216,"smart 2: 0, 0.4",1,self lose challange
21217,approx q learning,0,turned flower
21218,approx q learning,0,turned flower
21219,approx q learning,0,turned flower
21220,approx q learning,0,lose challange
21221,approx q learning,0,turned flower
21222,approx q learning,0,lose game
21223,"smart 2: 2, 0.6",2,turned flower
21224,"smart 2: 2, 0.6",2,lose challange
21225,"smart 2: 2, 0.6",2,turned flower
21226,"smart 2: 2, 0.6",2,turned flower
21227,"smart 2: 2, 0.6",2,turned flower
21228,"smart 2: 2, 0.6",2,win challange
21229,"smart 2: 0, 0.6",3,self lose challange
21230,"smart 2: 0, 0.6",3,self lose challange
21231,"smart 2: 0, 0.6",3,self lose challange
21232,"smart 2: 0, 0.4",1,turned flower
21233,"smart 2: 0, 0.4",1,win challange
21234,"smart 2: 0, 0.6",3,turned flower
21235,"smart 2: 0, 0.6",3,lose game
21236,"smart 2: 0, 0.4",1,turned flower
21237,"smart 2: 0, 0.4",1,self lose challange
21238,"smart 2: 2, 0.6",2,turned flower
21239,"smart 2: 2, 0.6",2,win challange
21240,approx q learning,0,turned flower
21241,approx q learning,0,turned flower
21242,approx q learning,0,lose challange
21243,"smart 2: 0, 0.6",3,self lose challange
21244,"smart 2: 2, 0.6",2,turned flower
21245,"smart 2: 2, 0.6",2,lose challange
21246,"smart 2: 0, 0.6",3,self lose challange
21247,"smart 2: 2, 0.6",2,self lose challange
21248,approx q learning,0,turned flower
21249,approx q learning,0,lose challange
21250,"smart 2: 0, 0.4",1,self lose challange
21251,approx q learning,0,turned flower
21252,approx q learning,0,lose challange
21253,"smart 2: 0, 0.4",1,self lose challange
21254,"smart 2: 0, 0.4",1,turned flower
21255,"smart 2: 0, 0.4",1,lose challange
21256,approx q learning,0,turned flower
21257,approx q learning,0,turned flower
21258,approx q learning,0,lose game
21259,"smart 2: 0, 0.4",1,turned flower
21260,"smart 2: 0, 0.4",1,turned flower
21261,"smart 2: 0, 0.4",1,lose game
21262,"smart 2: 0, 0.6",3,self lose challange
21263,"smart 2: 2, 0.6",2,self lose challange
21264,"smart 2: 0, 0.6",3,turned flower
21265,"smart 2: 0, 0.6",3,win challange
21266,"smart 2: 2, 0.6",2,turned flower
21267,"smart 2: 2, 0.6",2,win challange
21268,"smart 2: 0, 0.6",3,turned flower
21269,"smart 2: 0, 0.6",3,win challange
21270,"smart 2: 0, 0.4",1,self lose challange
21271,"smart 2: 0, 0.4",1,turned flower
21272,"smart 2: 0, 0.4",1,turned flower
21273,"smart 2: 0, 0.4",1,lose challange
21274,"smart 2: 0, 0.4",1,turned flower
21275,"smart 2: 0, 0.4",1,lose challange
21276,"smart 2: 0, 0.4",1,self lose game
21277,approx q learning,0,turned flower
21278,approx q learning,0,turned flower
21279,approx q learning,0,turned flower
21280,approx q learning,0,lose challange
21281,approx q learning,0,turned flower
21282,approx q learning,0,lose challange
21283,"smart 2: 0, 0.6",3,turned flower
21284,"smart 2: 0, 0.6",3,lose challange
21285,approx q learning,0,turned flower
21286,approx q learning,0,turned flower
21287,approx q learning,0,lose challange
21288,"smart 2: 0, 0.6",3,self lose challange
21289,"smart 2: 0, 0.6",3,turned flower
21290,"smart 2: 0, 0.6",3,turned flower
21291,"smart 2: 0, 0.6",3,win challange
21292,approx q learning,0,turned flower
21293,approx q learning,0,lose game
21294,"smart 2: 2, 0.6",2,win challange
21295,"smart 2: 0, 0.6",3,turned flower
21296,"smart 2: 0, 0.6",3,turned flower
21297,"smart 2: 0, 0.6",3,win challange
21298,"smart 2: 0, 0.6",3,turned flower
21299,"smart 2: 0, 0.6",3,lose challange
21300,"smart 2: 2, 0.6",2,self lose challange
21301,"smart 2: 0, 0.4",1,turned flower
21302,"smart 2: 0, 0.4",1,turned flower
21303,"smart 2: 0, 0.4",1,turned flower
21304,"smart 2: 0, 0.4",1,win challange
21305,approx q learning,0,turned flower
21306,approx q learning,0,turned flower
21307,approx q learning,0,lose challange
21308,approx q learning,0,turned flower
21309,approx q learning,0,turned flower
21310,approx q learning,0,lose challange
21311,"smart 2: 0, 0.6",3,turned flower
21312,"smart 2: 0, 0.6",3,turned flower
21313,"smart 2: 0, 0.6",3,lose challange
21314,"smart 2: 2, 0.6",2,turned flower
21315,"smart 2: 2, 0.6",2,turned flower
21316,"smart 2: 2, 0.6",2,lose challange
21317,"smart 2: 0, 0.4",1,self lose challange
21318,"smart 2: 0, 0.4",1,self lose challange
21319,"smart 2: 0, 0.4",1,turned flower
21320,"smart 2: 0, 0.4",1,turned flower
21321,"smart 2: 0, 0.4",1,turned flower
21322,"smart 2: 0, 0.4",1,win challange
21323,approx q learning,0,turned flower
21324,approx q learning,0,turned flower
21325,approx q learning,0,turned flower
21326,approx q learning,0,lose challange
21327,approx q learning,0,turned flower
21328,approx q learning,0,turned flower
21329,approx q learning,0,turned flower
21330,approx q learning,0,lose challange
21331,"smart 2: 2, 0.6",2,self lose challange
21332,"smart 2: 0, 0.4",1,self lose challange
21333,"smart 2: 2, 0.6",2,turned flower
21334,"smart 2: 2, 0.6",2,lose challange
21335,"smart 2: 2, 0.6",2,turned flower
21336,"smart 2: 2, 0.6",2,lose challange
21337,"smart 2: 2, 0.6",2,self lose game
21338,"smart 2: 0, 0.6",3,self lose challange
21339,"smart 2: 0, 0.4",1,self lose challange
21340,approx q learning,0,turned flower
21341,approx q learning,0,turned flower
21342,approx q learning,0,win challange
21343,approx q learning,0,turned flower
21344,approx q learning,0,lose challange
21345,approx q learning,0,turned flower
21346,approx q learning,0,turned flower
21347,approx q learning,0,win challange
21348,approx q learning,0,turned flower
21349,approx q learning,0,turned flower
21350,approx q learning,0,turned flower
21351,approx q learning,0,lose challange
21352,approx q learning,0,turned flower
21353,approx q learning,0,lose challange
21354,"smart 2: 0, 0.6",3,self lose challange
21355,approx q learning,0,turned flower
21356,approx q learning,0,turned flower
21357,approx q learning,0,lose challange
21358,approx q learning,0,turned flower
21359,approx q learning,0,lose game
21360,"smart 2: 0, 0.6",3,self lose challange
21361,"smart 2: 2, 0.6",2,turned flower
21362,"smart 2: 2, 0.6",2,self lose challange
21363,"smart 2: 0, 0.4",1,self lose challange
21364,"smart 2: 0, 0.4",1,self lose challange
21365,"smart 2: 2, 0.6",2,turned flower
21366,"smart 2: 2, 0.6",2,win challange
21367,"smart 2: 0, 0.4",1,turned flower
21368,"smart 2: 0, 0.4",1,win challange
21369,"smart 2: 0, 0.6",3,turned flower
21370,"smart 2: 0, 0.6",3,lose challange
21371,"smart 2: 2, 0.6",2,self lose challange
21372,"smart 2: 0, 0.4",1,turned flower
21373,"smart 2: 0, 0.4",1,turned flower
21374,"smart 2: 0, 0.4",1,win challange
21375,approx q learning,0,turned flower
21376,approx q learning,0,turned flower
21377,approx q learning,0,turned flower
21378,approx q learning,0,turned flower
21379,approx q learning,0,turned flower
21380,approx q learning,0,turned flower
21381,approx q learning,0,lose challange
21382,approx q learning,0,turned flower
21383,approx q learning,0,lose challange
21384,"smart 2: 0, 0.4",1,self lose challange
21385,approx q learning,0,turned flower
21386,approx q learning,0,turned flower
21387,approx q learning,0,lose challange
21388,approx q learning,0,turned flower
21389,approx q learning,0,lose game
21390,"smart 2: 2, 0.6",2,turned flower
21391,"smart 2: 2, 0.6",2,lose challange
21392,"smart 2: 0, 0.4",1,turned flower
21393,"smart 2: 0, 0.4",1,lose challange
21394,"smart 2: 0, 0.6",3,self lose challange
21395,"smart 2: 0, 0.6",3,self lose challange
21396,"smart 2: 0, 0.4",1,turned flower
21397,"smart 2: 0, 0.4",1,win challange
21398,"smart 2: 2, 0.6",2,self lose challange
21399,"smart 2: 0, 0.6",3,self lose challange
21400,"smart 2: 0, 0.4",1,self lose challange
21401,"smart 2: 0, 0.4",1,turned flower
21402,"smart 2: 0, 0.4",1,lose game
21403,"smart 2: 2, 0.6",2,win challange
21404,"smart 2: 2, 0.6",2,win challange
21405,"smart 2: 0, 0.4",1,turned flower
21406,"smart 2: 0, 0.4",1,lose challange
21407,"smart 2: 0, 0.6",3,self lose challange
21408,"smart 2: 2, 0.6",2,self lose challange
21409,approx q learning,0,turned flower
21410,approx q learning,0,turned flower
21411,approx q learning,0,turned flower
21412,approx q learning,0,turned flower
21413,approx q learning,0,lose challange
21414,"smart 2: 0, 0.6",3,turned flower
21415,"smart 2: 0, 0.6",3,turned flower
21416,"smart 2: 0, 0.6",3,turned flower
21417,"smart 2: 0, 0.6",3,win challange
21418,"smart 2: 0, 0.4",1,turned flower
21419,"smart 2: 0, 0.4",1,turned flower
21420,"smart 2: 0, 0.4",1,turned flower
21421,"smart 2: 0, 0.4",1,lose challange
21422,approx q learning,0,turned flower
21423,approx q learning,0,turned flower
21424,approx q learning,0,win challange
21425,approx q learning,0,turned flower
21426,approx q learning,0,turned flower
21427,approx q learning,0,turned flower
21428,approx q learning,0,win challange
21429,approx q learning,0,turned flower
21430,approx q learning,0,lose challange
21431,approx q learning,0,turned flower
21432,approx q learning,0,lose challange
21433,approx q learning,0,turned flower
21434,approx q learning,0,lose challange
21435,"smart 2: 0, 0.4",1,self lose challange
21436,"smart 2: 2, 0.6",2,self lose challange
21437,approx q learning,0,turned flower
21438,approx q learning,0,lose game
21439,"smart 2: 2, 0.6",2,turned flower
21440,"smart 2: 2, 0.6",2,self lose challange
21441,"smart 2: 0, 0.4",1,self lose challange
21442,"smart 2: 0, 0.6",3,self lose challange
21443,"smart 2: 0, 0.6",3,turned flower
21444,"smart 2: 0, 0.6",3,turned flower
21445,"smart 2: 0, 0.6",3,turned flower
21446,"smart 2: 0, 0.6",3,lose challange
21447,"smart 2: 2, 0.6",2,turned flower
21448,"smart 2: 2, 0.6",2,lose challange
21449,"smart 2: 0, 0.4",1,turned flower
21450,"smart 2: 0, 0.4",1,turned flower
21451,"smart 2: 0, 0.4",1,win challange
21452,"smart 2: 0, 0.6",3,self lose challange
21453,"smart 2: 0, 0.4",1,self lose challange
21454,"smart 2: 2, 0.6",2,turned flower
21455,"smart 2: 2, 0.6",2,win challange
21456,"smart 2: 2, 0.6",2,turned flower
21457,"smart 2: 2, 0.6",2,turned flower
21458,"smart 2: 2, 0.6",2,win challange
21459,"smart 2: 2, 0.6",2,turned flower
21460,"smart 2: 2, 0.6",2,lose challange
21461,"smart 2: 0, 0.6",3,self lose challange
21462,"smart 2: 0, 0.6",3,self lose challange
21463,approx q learning,0,turned flower
21464,approx q learning,0,lose challange
21465,approx q learning,0,turned flower
21466,approx q learning,0,turned flower
21467,approx q learning,0,lose challange
21468,"smart 2: 0, 0.6",3,self lose challange
21469,approx q learning,0,turned flower
21470,approx q learning,0,turned flower
21471,approx q learning,0,lose challange
21472,approx q learning,0,turned flower
21473,approx q learning,0,lose game
21474,"smart 2: 0, 0.6",3,turned flower
21475,"smart 2: 0, 0.6",3,win challange
21476,"smart 2: 0, 0.6",3,turned flower
21477,"smart 2: 0, 0.6",3,lose game
21478,"smart 2: 0, 0.4",1,turned flower
21479,"smart 2: 0, 0.4",1,self lose challange
21480,"smart 2: 0, 0.4",1,self lose challange
21481,"smart 2: 2, 0.6",2,turned flower
21482,"smart 2: 2, 0.6",2,turned flower
21483,"smart 2: 2, 0.6",2,turned flower
21484,"smart 2: 2, 0.6",2,lose challange
21485,"smart 2: 0, 0.4",1,self lose challange
21486,"smart 2: 0, 0.4",1,win challange
21487,"smart 2: 2, 0.6",2,self lose challange
21488,"smart 2: 0, 0.4",1,turned flower
21489,"smart 2: 0, 0.4",1,win challange
21490,approx q learning,0,turned flower
21491,approx q learning,0,lose challange
21492,"smart 2: 0, 0.6",3,self lose challange
21493,"smart 2: 0, 0.6",3,self lose challange
21494,approx q learning,0,turned flower
21495,approx q learning,0,lose challange
21496,approx q learning,0,turned flower
21497,approx q learning,0,lose challange
21498,approx q learning,0,turned flower
21499,approx q learning,0,turned flower
21500,approx q learning,0,lose game
21501,"smart 2: 0, 0.6",3,self lose challange
21502,"smart 2: 0, 0.6",3,turned flower
21503,"smart 2: 0, 0.6",3,lose game
21504,"smart 2: 0, 0.4",1,turned flower
21505,"smart 2: 0, 0.4",1,self lose challange
21506,"smart 2: 0, 0.4",1,self lose challange
21507,"smart 2: 0, 0.4",1,self lose challange
21508,"smart 2: 2, 0.6",2,self lose challange
21509,"smart 2: 0, 0.4",1,turned flower
21510,"smart 2: 0, 0.4",1,turned flower
21511,"smart 2: 0, 0.4",1,win challange
21512,"smart 2: 2, 0.6",2,self lose challange
21513,"smart 2: 0, 0.4",1,turned flower
21514,"smart 2: 0, 0.4",1,win challange
21515,approx q learning,0,turned flower
21516,approx q learning,0,lose challange
21517,"smart 2: 0, 0.4",1,turned flower
21518,"smart 2: 0, 0.4",1,self lose challange
21519,approx q learning,0,turned flower
21520,approx q learning,0,turned flower
21521,approx q learning,0,lose challange
21522,approx q learning,0,turned flower
21523,approx q learning,0,lose challange
21524,approx q learning,0,turned flower
21525,approx q learning,0,lose game
21526,"smart 2: 2, 0.6",2,turned flower
21527,"smart 2: 2, 0.6",2,self lose challange
21528,"smart 2: 0, 0.4",1,self lose challange
21529,"smart 2: 0, 0.4",1,turned flower
21530,"smart 2: 0, 0.4",1,turned flower
21531,"smart 2: 0, 0.4",1,lose challange
21532,"smart 2: 2, 0.6",2,self lose challange
21533,"smart 2: 0, 0.4",1,self lose game
21534,"smart 2: 2, 0.6",2,turned flower
21535,"smart 2: 2, 0.6",2,self lose challange
21536,"smart 2: 0, 0.6",3,self lose challange
21537,"smart 2: 2, 0.6",2,turned flower
21538,"smart 2: 2, 0.6",2,win challange
21539,"smart 2: 0, 0.6",3,self lose challange
21540,"smart 2: 0, 0.6",3,win challange
21541,"smart 2: 0, 0.6",3,self lose challange
21542,"smart 2: 0, 0.6",3,win challange
21543,"smart 2: 0, 0.6",3,turned flower
21544,"smart 2: 0, 0.6",3,self lose challange
21545,"smart 2: 2, 0.6",2,self lose challange
21546,"smart 2: 0, 0.4",1,self lose challange
21547,"smart 2: 0, 0.4",1,turned flower
21548,"smart 2: 0, 0.4",1,self lose challange
21549,approx q learning,0,turned flower
21550,approx q learning,0,turned flower
21551,approx q learning,0,lose challange
21552,approx q learning,0,turned flower
21553,approx q learning,0,lose challange
21554,"smart 2: 0, 0.6",3,turned flower
21555,"smart 2: 0, 0.6",3,turned flower
21556,"smart 2: 0, 0.6",3,turned flower
21557,"smart 2: 0, 0.6",3,lose challange
21558,"smart 2: 2, 0.6",2,self lose challange
21559,"smart 2: 0, 0.4",1,self lose challange
21560,approx q learning,0,turned flower
21561,approx q learning,0,turned flower
21562,approx q learning,0,turned flower
21563,approx q learning,0,lose challange
21564,approx q learning,0,self lose game
21565,"smart 2: 0, 0.6",3,self lose challange
21566,"smart 2: 0, 0.4",1,turned flower
21567,"smart 2: 0, 0.4",1,win challange
21568,"smart 2: 0, 0.6",3,turned flower
21569,"smart 2: 0, 0.6",3,turned flower
21570,"smart 2: 0, 0.6",3,win challange
21571,"smart 2: 0, 0.6",3,turned flower
21572,"smart 2: 0, 0.6",3,turned flower
21573,"smart 2: 0, 0.6",3,win challange
21574,"smart 2: 2, 0.6",2,self lose challange
21575,"smart 2: 2, 0.6",2,turned flower
21576,"smart 2: 2, 0.6",2,turned flower
21577,"smart 2: 2, 0.6",2,turned flower
21578,"smart 2: 2, 0.6",2,lose challange
21579,"smart 2: 0, 0.4",1,self lose challange
21580,approx q learning,0,turned flower
21581,approx q learning,0,turned flower
21582,approx q learning,0,turned flower
21583,approx q learning,0,lose challange
21584,approx q learning,0,turned flower
21585,approx q learning,0,turned flower
21586,approx q learning,0,lose challange
21587,"smart 2: 0, 0.4",1,self lose challange
21588,"smart 2: 0, 0.4",1,turned flower
21589,"smart 2: 0, 0.4",1,lose challange
21590,"smart 2: 0, 0.4",1,turned flower
21591,"smart 2: 0, 0.4",1,turned flower
21592,"smart 2: 0, 0.4",1,turned flower
21593,"smart 2: 0, 0.4",1,lose game
21594,approx q learning,0,turned flower
21595,approx q learning,0,turned flower
21596,approx q learning,0,win challange
21597,approx q learning,0,turned flower
21598,approx q learning,0,turned flower
21599,approx q learning,0,win challange
21600,approx q learning,0,turned flower
21601,approx q learning,0,lose challange
21602,approx q learning,0,turned flower
21603,approx q learning,0,turned flower
21604,approx q learning,0,win challange
21605,"smart 2: 0, 0.4",1,self lose challange
21606,"smart 2: 0, 0.6",3,self lose challange
21607,approx q learning,0,turned flower
21608,approx q learning,0,lose challange
21609,"smart 2: 0, 0.4",1,turned flower
21610,"smart 2: 0, 0.4",1,turned flower
21611,"smart 2: 0, 0.4",1,turned flower
21612,"smart 2: 0, 0.4",1,turned flower
21613,"smart 2: 0, 0.4",1,win challange
21614,approx q learning,0,turned flower
21615,approx q learning,0,lose challange
21616,"smart 2: 0, 0.4",1,turned flower
21617,"smart 2: 0, 0.4",1,lose challange
21618,"smart 2: 2, 0.6",2,self lose challange
21619,"smart 2: 0, 0.6",3,self lose challange
21620,approx q learning,0,turned flower
21621,approx q learning,0,lose game
21622,"smart 2: 2, 0.6",2,turned flower
21623,"smart 2: 2, 0.6",2,win challange
21624,"smart 2: 0, 0.4",1,turned flower
21625,"smart 2: 0, 0.4",1,turned flower
21626,"smart 2: 0, 0.4",1,lose challange
21627,"smart 2: 0, 0.6",3,self lose challange
21628,"smart 2: 0, 0.4",1,turned flower
21629,"smart 2: 0, 0.4",1,win challange
21630,approx q learning,0,turned flower
21631,approx q learning,0,lose challange
21632,"smart 2: 0, 0.6",3,self lose challange
21633,"smart 2: 0, 0.4",1,self lose challange
21634,"smart 2: 0, 0.6",3,turned flower
21635,"smart 2: 0, 0.6",3,self lose challange
21636,approx q learning,0,turned flower
21637,approx q learning,0,lose challange
21638,approx q learning,0,turned flower
21639,approx q learning,0,turned flower
21640,approx q learning,0,lose challange
21641,approx q learning,0,turned flower
21642,approx q learning,0,lose game
21643,"smart 2: 2, 0.6",2,self lose challange
21644,"smart 2: 2, 0.6",2,self lose challange
21645,"smart 2: 0, 0.6",3,turned flower
21646,"smart 2: 0, 0.6",3,win challange
21647,"smart 2: 2, 0.6",2,turned flower
21648,"smart 2: 2, 0.6",2,turned flower
21649,"smart 2: 2, 0.6",2,lose challange
21650,"smart 2: 2, 0.6",2,turned flower
21651,"smart 2: 2, 0.6",2,lose game
21652,"smart 2: 0, 0.4",1,turned flower
21653,"smart 2: 0, 0.4",1,win challange
21654,"smart 2: 0, 0.4",1,self lose challange
21655,"smart 2: 0, 0.4",1,self lose challange
21656,"smart 2: 0, 0.4",1,win challange
21657,"smart 2: 0, 0.4",1,self lose challange
21658,approx q learning,0,turned flower
21659,approx q learning,0,turned flower
21660,approx q learning,0,lose challange
21661,"smart 2: 0, 0.4",1,self lose challange
21662,"smart 2: 0, 0.4",1,turned flower
21663,"smart 2: 0, 0.4",1,turned flower
21664,"smart 2: 0, 0.4",1,lose challange
21665,approx q learning,0,turned flower
21666,approx q learning,0,lose challange
21667,approx q learning,0,turned flower
21668,approx q learning,0,lose challange
21669,"smart 2: 0, 0.4",1,self lose game
21670,approx q learning,0,self lose game
21671,"smart 2: 2, 0.6",2,self lose challange
21672,"smart 2: 2, 0.6",2,win challange
21673,"smart 2: 0, 0.6",3,self lose challange
21674,"smart 2: 2, 0.6",2,turned flower
21675,"smart 2: 2, 0.6",2,win challange
21676,"smart 2: 0, 0.4",1,self lose challange
21677,approx q learning,0,turned flower
21678,approx q learning,0,lose challange
21679,approx q learning,0,turned flower
21680,approx q learning,0,lose challange
21681,"smart 2: 0, 0.4",1,self lose challange
21682,"smart 2: 0, 0.4",1,turned flower
21683,"smart 2: 0, 0.4",1,turned flower
21684,"smart 2: 0, 0.4",1,turned flower
21685,"smart 2: 0, 0.4",1,win challange
21686,"smart 2: 2, 0.6",2,turned flower
21687,"smart 2: 2, 0.6",2,turned flower
21688,"smart 2: 2, 0.6",2,lose challange
21689,"smart 2: 0, 0.6",3,turned flower
21690,"smart 2: 0, 0.6",3,turned flower
21691,"smart 2: 0, 0.6",3,turned flower
21692,"smart 2: 0, 0.6",3,lose challange
21693,approx q learning,0,turned flower
21694,approx q learning,0,turned flower
21695,approx q learning,0,turned flower
21696,approx q learning,0,win challange
21697,"smart 2: 0, 0.4",1,turned flower
21698,"smart 2: 0, 0.4",1,turned flower
21699,"smart 2: 0, 0.4",1,turned flower
21700,"smart 2: 0, 0.4",1,turned flower
21701,"smart 2: 0, 0.4",1,win challange
21702,approx q learning,0,turned flower
21703,approx q learning,0,turned flower
21704,approx q learning,0,turned flower
21705,approx q learning,0,lose challange
21706,approx q learning,0,turned flower
21707,approx q learning,0,turned flower
21708,approx q learning,0,lose challange
21709,"smart 2: 0, 0.4",1,self lose challange
21710,"smart 2: 2, 0.6",2,self lose challange
21711,"smart 2: 0, 0.4",1,self lose challange
21712,approx q learning,0,turned flower
21713,approx q learning,0,turned flower
21714,approx q learning,0,lose challange
21715,approx q learning,0,turned flower
21716,approx q learning,0,lose game
21717,"smart 2: 0, 0.6",3,turned flower
21718,"smart 2: 0, 0.6",3,lose challange
21719,"smart 2: 2, 0.6",2,turned flower
21720,"smart 2: 2, 0.6",2,turned flower
21721,"smart 2: 2, 0.6",2,lose challange
21722,"smart 2: 0, 0.4",1,self lose challange
21723,"smart 2: 0, 0.4",1,turned flower
21724,"smart 2: 0, 0.4",1,turned flower
21725,"smart 2: 0, 0.4",1,win challange
21726,"smart 2: 2, 0.6",2,turned flower
21727,"smart 2: 2, 0.6",2,win challange
21728,"smart 2: 0, 0.4",1,turned flower
21729,"smart 2: 0, 0.4",1,turned flower
21730,"smart 2: 0, 0.4",1,win challange
21731,"smart 2: 0, 0.4",1,turned flower
21732,"smart 2: 0, 0.4",1,turned flower
21733,"smart 2: 0, 0.4",1,lose challange
21734,approx q learning,0,turned flower
21735,approx q learning,0,turned flower
21736,approx q learning,0,turned flower
21737,approx q learning,0,lose challange
21738,approx q learning,0,turned flower
21739,approx q learning,0,lose challange
21740,approx q learning,0,turned flower
21741,approx q learning,0,turned flower
21742,approx q learning,0,turned flower
21743,approx q learning,0,lose challange
21744,approx q learning,0,turned flower
21745,approx q learning,0,lose game
21746,"smart 2: 2, 0.6",2,self lose challange
21747,"smart 2: 2, 0.6",2,turned flower
21748,"smart 2: 2, 0.6",2,self lose challange
21749,"smart 2: 0, 0.4",1,turned flower
21750,"smart 2: 0, 0.4",1,win challange
21751,"smart 2: 0, 0.6",3,self lose challange
21752,"smart 2: 2, 0.6",2,turned flower
21753,"smart 2: 2, 0.6",2,lose challange
21754,"smart 2: 2, 0.6",2,turned flower
21755,"smart 2: 2, 0.6",2,lose game
21756,"smart 2: 0, 0.6",3,self lose challange
21757,"smart 2: 0, 0.6",3,win challange
21758,"smart 2: 0, 0.4",1,self lose challange
21759,"smart 2: 0, 0.6",3,turned flower
21760,"smart 2: 0, 0.6",3,lose challange
21761,"smart 2: 0, 0.4",1,turned flower
21762,"smart 2: 0, 0.4",1,lose challange
21763,"smart 2: 0, 0.6",3,self lose game
21764,"smart 2: 0, 0.4",1,turned flower
21765,"smart 2: 0, 0.4",1,turned flower
21766,"smart 2: 0, 0.4",1,turned flower
21767,"smart 2: 0, 0.4",1,turned flower
21768,"smart 2: 0, 0.4",1,win challange
21769,approx q learning,0,turned flower
21770,approx q learning,0,lose challange
21771,approx q learning,0,turned flower
21772,approx q learning,0,turned flower
21773,approx q learning,0,turned flower
21774,approx q learning,0,lose challange
21775,approx q learning,0,turned flower
21776,approx q learning,0,turned flower
21777,approx q learning,0,lose challange
21778,approx q learning,0,self lose game
21779,"smart 2: 0, 0.4",1,turned flower
21780,"smart 2: 0, 0.4",1,self lose challange
21781,"smart 2: 0, 0.4",1,turned flower
21782,"smart 2: 0, 0.4",1,turned flower
21783,"smart 2: 0, 0.4",1,self lose challange
21784,"smart 2: 0, 0.6",3,self lose challange
21785,"smart 2: 2, 0.6",2,self lose challange
21786,"smart 2: 0, 0.4",1,self lose challange
21787,"smart 2: 0, 0.4",1,turned flower
21788,"smart 2: 0, 0.4",1,lose game
21789,"smart 2: 0, 0.6",3,self lose challange
21790,"smart 2: 2, 0.6",2,self lose challange
21791,"smart 2: 2, 0.6",2,win challange
21792,"smart 2: 0, 0.6",3,turned flower
21793,"smart 2: 0, 0.6",3,turned flower
21794,"smart 2: 0, 0.6",3,lose challange
21795,"smart 2: 0, 0.6",3,self lose game
21796,approx q learning,0,turned flower
21797,approx q learning,0,lose challange
21798,approx q learning,0,turned flower
21799,approx q learning,0,turned flower
21800,approx q learning,0,turned flower
21801,approx q learning,0,turned flower
21802,approx q learning,0,lose challange
21803,approx q learning,0,turned flower
21804,approx q learning,0,lose challange
21805,"smart 2: 0, 0.6",3,self lose challange
21806,"smart 2: 0, 0.6",3,turned flower
21807,"smart 2: 0, 0.6",3,lose challange
21808,"smart 2: 2, 0.6",2,turned flower
21809,"smart 2: 2, 0.6",2,lose challange
21810,"smart 2: 0, 0.4",1,self lose challange
21811,"smart 2: 0, 0.4",1,turned flower
21812,"smart 2: 0, 0.4",1,lose challange
21813,approx q learning,0,turned flower
21814,approx q learning,0,lose game
21815,"smart 2: 0, 0.6",3,turned flower
21816,"smart 2: 0, 0.6",3,turned flower
21817,"smart 2: 0, 0.6",3,lose challange
21818,"smart 2: 0, 0.6",3,turned flower
21819,"smart 2: 0, 0.6",3,lose game
21820,"smart 2: 2, 0.6",2,turned flower
21821,"smart 2: 2, 0.6",2,turned flower
21822,"smart 2: 2, 0.6",2,lose challange
21823,"smart 2: 0, 0.4",1,self lose challange
21824,"smart 2: 0, 0.4",1,win challange
21825,"smart 2: 2, 0.6",2,self lose challange
21826,"smart 2: 0, 0.4",1,turned flower
21827,"smart 2: 0, 0.4",1,win challange
21828,approx q learning,0,turned flower
21829,approx q learning,0,lose challange
21830,approx q learning,0,turned flower
21831,approx q learning,0,lose challange
21832,approx q learning,0,turned flower
21833,approx q learning,0,turned flower
21834,approx q learning,0,lose challange
21835,"smart 2: 0, 0.4",1,turned flower
21836,"smart 2: 0, 0.4",1,lose challange
21837,"smart 2: 0, 0.4",1,turned flower
21838,"smart 2: 0, 0.4",1,self lose challange
21839,"smart 2: 0, 0.4",1,self lose challange
