,player type,player,result
19194,"smart 2: 0, 0.4",1,self lose challange
19195,"smart 2: 0, 0.4",1,self lose challange
19196,approx q learning,0,turned flower
19197,approx q learning,0,turned flower
19198,approx q learning,0,lose challange
19199,"smart 2: 2, 0.6",2,turned flower
19200,"smart 2: 2, 0.6",2,self lose challange
19201,"smart 2: 0, 0.4",1,self lose challange
19202,"smart 2: 2, 0.6",2,turned flower
19203,"smart 2: 2, 0.6",2,lose game
19204,"smart 2: 0, 0.4",1,turned flower
19205,"smart 2: 0, 0.4",1,win challange
19206,approx q learning,0,turned flower
19207,approx q learning,0,turned flower
19208,approx q learning,0,lose challange
19209,"smart 2: 0, 0.6",3,turned flower
19210,"smart 2: 0, 0.6",3,turned flower
19211,"smart 2: 0, 0.6",3,win challange
19212,"smart 2: 0, 0.4",1,turned flower
19213,"smart 2: 0, 0.4",1,win challange
19214,"smart 2: 0, 0.4",1,self lose challange
19215,"smart 2: 2, 0.6",2,self lose challange
19216,approx q learning,0,turned flower
19217,approx q learning,0,turned flower
19218,approx q learning,0,turned flower
19219,approx q learning,0,win challange
19220,"smart 2: 0, 0.6",3,turned flower
19221,"smart 2: 0, 0.6",3,lose challange
19222,"smart 2: 0, 0.6",3,self lose challange
19223,"smart 2: 0, 0.4",1,turned flower
19224,"smart 2: 0, 0.4",1,turned flower
19225,"smart 2: 0, 0.4",1,lose challange
19226,"smart 2: 0, 0.6",3,self lose challange
19227,approx q learning,0,turned flower
19228,approx q learning,0,lose challange
19229,approx q learning,0,turned flower
19230,approx q learning,0,lose challange
19231,"smart 2: 2, 0.6",2,turned flower
19232,"smart 2: 2, 0.6",2,turned flower
19233,"smart 2: 2, 0.6",2,lose challange
19234,"smart 2: 0, 0.6",3,turned flower
19235,"smart 2: 0, 0.6",3,turned flower
19236,"smart 2: 0, 0.6",3,lose game
19237,approx q learning,0,turned flower
19238,approx q learning,0,turned flower
19239,approx q learning,0,win challange
19240,"smart 2: 0, 0.6",3,self lose challange
19241,approx q learning,0,turned flower
19242,approx q learning,0,lose challange
19243,approx q learning,0,turned flower
19244,approx q learning,0,lose challange
19245,approx q learning,0,turned flower
19246,approx q learning,0,turned flower
19247,approx q learning,0,turned flower
19248,approx q learning,0,win challange
19249,"smart 2: 0, 0.4",1,self lose challange
19250,"smart 2: 0, 0.4",1,turned flower
19251,"smart 2: 0, 0.4",1,turned flower
19252,"smart 2: 0, 0.4",1,lose challange
19253,"smart 2: 2, 0.6",2,self lose challange
19254,"smart 2: 0, 0.6",3,self lose challange
19255,approx q learning,0,turned flower
19256,approx q learning,0,lose challange
19257,"smart 2: 0, 0.6",3,turned flower
19258,"smart 2: 0, 0.6",3,turned flower
19259,"smart 2: 0, 0.6",3,lose challange
19260,approx q learning,0,turned flower
19261,approx q learning,0,lose game
19262,"smart 2: 0, 0.6",3,turned flower
19263,"smart 2: 0, 0.6",3,turned flower
19264,"smart 2: 0, 0.6",3,turned flower
19265,"smart 2: 0, 0.6",3,lose game
19266,"smart 2: 0, 0.4",1,turned flower
19267,"smart 2: 0, 0.4",1,self lose challange
19268,"smart 2: 0, 0.4",1,win challange
19269,"smart 2: 2, 0.6",2,turned flower
19270,"smart 2: 2, 0.6",2,win challange
19271,"smart 2: 0, 0.4",1,turned flower
19272,"smart 2: 0, 0.4",1,win challange
19273,"smart 2: 0, 0.6",3,self lose challange
19274,"smart 2: 2, 0.6",2,turned flower
19275,"smart 2: 2, 0.6",2,lose challange
19276,"smart 2: 0, 0.6",3,turned flower
19277,"smart 2: 0, 0.6",3,lose challange
19278,"smart 2: 0, 0.4",1,self lose challange
19279,"smart 2: 0, 0.4",1,turned flower
19280,"smart 2: 0, 0.4",1,turned flower
19281,"smart 2: 0, 0.4",1,win challange
19282,"smart 2: 2, 0.6",2,self lose challange
19283,"smart 2: 0, 0.6",3,self lose challange
19284,"smart 2: 0, 0.4",1,self lose challange
19285,approx q learning,0,turned flower
19286,approx q learning,0,turned flower
19287,approx q learning,0,lose challange
19288,approx q learning,0,turned flower
19289,approx q learning,0,turned flower
19290,approx q learning,0,lose challange
19291,"smart 2: 0, 0.4",1,self lose challange
19292,approx q learning,0,turned flower
19293,approx q learning,0,turned flower
19294,approx q learning,0,lose challange
19295,approx q learning,0,turned flower
19296,approx q learning,0,turned flower
19297,approx q learning,0,win challange
19298,approx q learning,0,turned flower
19299,approx q learning,0,turned flower
19300,approx q learning,0,turned flower
19301,approx q learning,0,win challange
19302,"smart 2: 0, 0.4",1,self lose challange
19303,"smart 2: 2, 0.6",2,turned flower
19304,"smart 2: 2, 0.6",2,win challange
19305,"smart 2: 0, 0.4",1,turned flower
19306,"smart 2: 0, 0.4",1,lose challange
19307,"smart 2: 0, 0.4",1,turned flower
19308,"smart 2: 0, 0.4",1,turned flower
19309,"smart 2: 0, 0.4",1,turned flower
19310,"smart 2: 0, 0.4",1,turned flower
19311,"smart 2: 0, 0.4",1,turned flower
19312,"smart 2: 0, 0.4",1,win challange
19313,approx q learning,0,turned flower
19314,approx q learning,0,turned flower
19315,approx q learning,0,lose challange
19316,"smart 2: 0, 0.4",1,turned flower
19317,"smart 2: 0, 0.4",1,lose challange
19318,approx q learning,0,turned flower
19319,approx q learning,0,turned flower
19320,approx q learning,0,turned flower
19321,approx q learning,0,win challange
19322,"smart 2: 0, 0.6",3,self lose challange
19323,"smart 2: 0, 0.6",3,self lose challange
19324,"smart 2: 0, 0.6",3,turned flower
19325,"smart 2: 0, 0.6",3,lose challange
19326,"smart 2: 0, 0.4",1,turned flower
19327,"smart 2: 0, 0.4",1,lose game
19328,approx q learning,0,turned flower
19329,approx q learning,0,turned flower
19330,approx q learning,0,win challange
19331,"smart 2: 2, 0.6",2,turned flower
19332,"smart 2: 2, 0.6",2,self lose challange
19333,"smart 2: 0, 0.4",1,self lose challange
19334,approx q learning,0,turned flower
19335,approx q learning,0,turned flower
19336,approx q learning,0,turned flower
19337,approx q learning,0,win challange
19338,"smart 2: 0, 0.4",1,turned flower
19339,"smart 2: 0, 0.4",1,self lose challange
19340,"smart 2: 0, 0.4",1,turned flower
19341,"smart 2: 0, 0.4",1,self lose challange
19342,"smart 2: 2, 0.6",2,self lose challange
19343,"smart 2: 0, 0.4",1,turned flower
19344,"smart 2: 0, 0.4",1,lose game
19345,"smart 2: 0, 0.6",3,self lose challange
19346,"smart 2: 2, 0.6",2,turned flower
19347,"smart 2: 2, 0.6",2,lose challange
19348,approx q learning,0,turned flower
19349,approx q learning,0,lose challange
19350,"smart 2: 2, 0.6",2,self lose game
19351,"smart 2: 0, 0.6",3,self lose challange
19352,"smart 2: 0, 0.6",3,win challange
19353,"smart 2: 0, 0.6",3,win challange
19354,"smart 2: 2, 0.6",2,turned flower
19355,"smart 2: 2, 0.6",2,turned flower
19356,"smart 2: 2, 0.6",2,lose challange
19357,"smart 2: 0, 0.4",1,self lose challange
19358,approx q learning,0,turned flower
19359,approx q learning,0,lose challange
19360,"smart 2: 0, 0.6",3,self lose challange
19361,"smart 2: 0, 0.4",1,self lose challange
19362,approx q learning,0,turned flower
19363,approx q learning,0,turned flower
19364,approx q learning,0,lose challange
19365,"smart 2: 2, 0.6",2,self lose challange
19366,"smart 2: 0, 0.4",1,turned flower
19367,"smart 2: 0, 0.4",1,turned flower
19368,"smart 2: 0, 0.4",1,turned flower
19369,"smart 2: 0, 0.4",1,win challange
19370,"smart 2: 0, 0.4",1,turned flower
19371,"smart 2: 0, 0.4",1,lose challange
19372,"smart 2: 0, 0.4",1,self lose game
19373,"smart 2: 0, 0.6",3,self lose challange
19374,"smart 2: 0, 0.6",3,self lose challange
19375,"smart 2: 0, 0.6",3,turned flower
19376,"smart 2: 0, 0.6",3,lose game
19377,approx q learning,0,win challange
19378,"smart 2: 2, 0.6",2,win challange
19379,"smart 2: 2, 0.6",2,win challange
19380,"smart 2: 2, 0.6",2,self lose challange
19381,"smart 2: 0, 0.4",1,turned flower
19382,"smart 2: 0, 0.4",1,self lose challange
19383,"smart 2: 2, 0.6",2,turned flower
19384,"smart 2: 2, 0.6",2,lose challange
19385,"smart 2: 0, 0.6",3,self lose challange
19386,"smart 2: 0, 0.6",3,self lose challange
19387,"smart 2: 0, 0.4",1,self lose challange
19388,approx q learning,0,turned flower
19389,approx q learning,0,turned flower
19390,approx q learning,0,win challange
19391,"smart 2: 0, 0.4",1,turned flower
19392,"smart 2: 0, 0.4",1,turned flower
19393,"smart 2: 0, 0.4",1,turned flower
19394,"smart 2: 0, 0.4",1,turned flower
19395,"smart 2: 0, 0.4",1,win challange
19396,approx q learning,0,turned flower
19397,approx q learning,0,lose challange
19398,"smart 2: 0, 0.6",3,turned flower
19399,"smart 2: 0, 0.6",3,turned flower
19400,"smart 2: 0, 0.6",3,turned flower
19401,"smart 2: 0, 0.6",3,lose challange
19402,approx q learning,0,turned flower
19403,approx q learning,0,lose challange
19404,approx q learning,0,turned flower
19405,approx q learning,0,turned flower
19406,approx q learning,0,win challange
19407,"smart 2: 0, 0.4",1,self lose challange
19408,"smart 2: 2, 0.6",2,turned flower
19409,"smart 2: 2, 0.6",2,turned flower
19410,"smart 2: 2, 0.6",2,turned flower
19411,"smart 2: 2, 0.6",2,turned flower
19412,"smart 2: 2, 0.6",2,win challange
19413,"smart 2: 0, 0.6",3,self lose challange
19414,"smart 2: 2, 0.6",2,self lose challange
19415,"smart 2: 2, 0.6",2,turned flower
19416,"smart 2: 2, 0.6",2,turned flower
19417,"smart 2: 2, 0.6",2,lose challange
19418,"smart 2: 0, 0.6",3,self lose challange
19419,"smart 2: 0, 0.6",3,turned flower
19420,"smart 2: 0, 0.6",3,lose challange
19421,approx q learning,0,turned flower
19422,approx q learning,0,lose challange
19423,"smart 2: 0, 0.4",1,turned flower
19424,"smart 2: 0, 0.4",1,turned flower
19425,"smart 2: 0, 0.4",1,turned flower
19426,"smart 2: 0, 0.4",1,win challange
19427,"smart 2: 0, 0.6",3,turned flower
19428,"smart 2: 0, 0.6",3,turned flower
19429,"smart 2: 0, 0.6",3,turned flower
19430,"smart 2: 0, 0.6",3,lose game
19431,"smart 2: 0, 0.4",1,self lose challange
19432,approx q learning,0,turned flower
19433,approx q learning,0,lose challange
19434,"smart 2: 0, 0.4",1,turned flower
19435,"smart 2: 0, 0.4",1,turned flower
19436,"smart 2: 0, 0.4",1,turned flower
19437,"smart 2: 0, 0.4",1,win challange
19438,"smart 2: 0, 0.4",1,self lose challange
19439,"smart 2: 0, 0.4",1,self lose challange
19440,"smart 2: 0, 0.4",1,turned flower
19441,"smart 2: 0, 0.4",1,turned flower
19442,"smart 2: 0, 0.4",1,lose challange
19443,"smart 2: 2, 0.6",2,turned flower
19444,"smart 2: 2, 0.6",2,lose challange
19445,"smart 2: 0, 0.6",3,self lose challange
19446,"smart 2: 0, 0.6",3,self lose challange
19447,"smart 2: 0, 0.6",3,turned flower
19448,"smart 2: 0, 0.6",3,turned flower
19449,"smart 2: 0, 0.6",3,turned flower
19450,"smart 2: 0, 0.6",3,win challange
19451,"smart 2: 0, 0.4",1,turned flower
19452,"smart 2: 0, 0.4",1,lose game
19453,"smart 2: 2, 0.6",2,turned flower
19454,"smart 2: 2, 0.6",2,lose challange
19455,"smart 2: 0, 0.6",3,turned flower
19456,"smart 2: 0, 0.6",3,lose challange
19457,"smart 2: 0, 0.6",3,self lose game
19458,"smart 2: 2, 0.6",2,turned flower
19459,"smart 2: 2, 0.6",2,win challange
19460,approx q learning,0,turned flower
19461,approx q learning,0,turned flower
19462,approx q learning,0,win challange
19463,approx q learning,0,turned flower
19464,approx q learning,0,win challange
19465,"smart 2: 0, 0.4",1,self lose challange
19466,"smart 2: 0, 0.6",3,self lose challange
19467,"smart 2: 0, 0.4",1,turned flower
19468,"smart 2: 0, 0.4",1,self lose challange
19469,"smart 2: 0, 0.4",1,turned flower
19470,"smart 2: 0, 0.4",1,lose challange
19471,"smart 2: 0, 0.4",1,self lose game
19472,approx q learning,0,turned flower
19473,approx q learning,0,turned flower
19474,approx q learning,0,lose challange
19475,approx q learning,0,turned flower
19476,approx q learning,0,turned flower
19477,approx q learning,0,win challange
19478,"smart 2: 2, 0.6",2,turned flower
19479,"smart 2: 2, 0.6",2,turned flower
19480,"smart 2: 2, 0.6",2,turned flower
19481,"smart 2: 2, 0.6",2,turned flower
19482,"smart 2: 2, 0.6",2,turned flower
19483,"smart 2: 2, 0.6",2,lose challange
19484,approx q learning,0,turned flower
19485,approx q learning,0,turned flower
19486,approx q learning,0,turned flower
19487,approx q learning,0,turned flower
19488,approx q learning,0,lose challange
19489,"smart 2: 0, 0.6",3,self lose challange
19490,approx q learning,0,turned flower
19491,approx q learning,0,win challange
19492,"smart 2: 0, 0.4",1,self lose challange
19493,"smart 2: 0, 0.4",1,turned flower
19494,"smart 2: 0, 0.4",1,self lose challange
19495,approx q learning,0,turned flower
19496,approx q learning,0,lose challange
19497,"smart 2: 0, 0.4",1,turned flower
19498,"smart 2: 0, 0.4",1,turned flower
19499,"smart 2: 0, 0.4",1,lose challange
19500,"smart 2: 0, 0.4",1,self lose game
19501,approx q learning,0,turned flower
19502,approx q learning,0,turned flower
19503,approx q learning,0,lose challange
19504,approx q learning,0,turned flower
19505,approx q learning,0,lose challange
19506,approx q learning,0,turned flower
19507,approx q learning,0,turned flower
19508,approx q learning,0,lose game
19509,"smart 2: 0, 0.6",3,turned flower
19510,"smart 2: 0, 0.6",3,lose challange
19511,"smart 2: 0, 0.6",3,turned flower
19512,"smart 2: 0, 0.6",3,self lose challange
19513,"smart 2: 2, 0.6",2,turned flower
19514,"smart 2: 2, 0.6",2,win challange
19515,"smart 2: 2, 0.6",2,self lose challange
19516,"smart 2: 2, 0.6",2,win challange
19517,"smart 2: 0, 0.6",3,self lose challange
19518,approx q learning,0,turned flower
19519,approx q learning,0,lose challange
19520,approx q learning,0,turned flower
19521,approx q learning,0,lose challange
19522,"smart 2: 0, 0.4",1,self lose challange
19523,approx q learning,0,turned flower
19524,approx q learning,0,turned flower
19525,approx q learning,0,lose challange
19526,"smart 2: 0, 0.4",1,self lose challange
19527,"smart 2: 0, 0.4",1,self lose challange
19528,"smart 2: 0, 0.4",1,turned flower
19529,"smart 2: 0, 0.4",1,turned flower
19530,"smart 2: 0, 0.4",1,turned flower
19531,"smart 2: 0, 0.4",1,lose game
19532,approx q learning,0,turned flower
19533,approx q learning,0,win challange
19534,"smart 2: 0, 0.6",3,self lose challange
19535,"smart 2: 2, 0.6",2,turned flower
19536,"smart 2: 2, 0.6",2,turned flower
19537,"smart 2: 2, 0.6",2,lose challange
19538,"smart 2: 0, 0.6",3,turned flower
19539,"smart 2: 0, 0.6",3,self lose challange
19540,approx q learning,0,turned flower
19541,approx q learning,0,win challange
19542,approx q learning,0,turned flower
19543,approx q learning,0,lose challange
19544,"smart 2: 0, 0.6",3,turned flower
19545,"smart 2: 0, 0.6",3,lose challange
19546,approx q learning,0,turned flower
19547,approx q learning,0,lose challange
19548,approx q learning,0,turned flower
19549,approx q learning,0,lose challange
19550,approx q learning,0,turned flower
19551,approx q learning,0,lose game
19552,"smart 2: 0, 0.6",3,turned flower
19553,"smart 2: 0, 0.6",3,turned flower
19554,"smart 2: 0, 0.6",3,lose challange
19555,"smart 2: 2, 0.6",2,turned flower
19556,"smart 2: 2, 0.6",2,turned flower
19557,"smart 2: 2, 0.6",2,turned flower
19558,"smart 2: 2, 0.6",2,lose challange
19559,"smart 2: 0, 0.4",1,self lose challange
19560,"smart 2: 2, 0.6",2,turned flower
19561,"smart 2: 2, 0.6",2,turned flower
19562,"smart 2: 2, 0.6",2,win challange
19563,"smart 2: 0, 0.4",1,self lose challange
19564,"smart 2: 0, 0.4",1,self lose challange
19565,"smart 2: 0, 0.4",1,turned flower
19566,"smart 2: 0, 0.4",1,lose game
19567,"smart 2: 2, 0.6",2,self lose challange
19568,"smart 2: 0, 0.6",3,turned flower
19569,"smart 2: 0, 0.6",3,win challange
19570,"smart 2: 0, 0.6",3,win challange
19571,"smart 2: 0, 0.6",3,turned flower
19572,"smart 2: 0, 0.6",3,turned flower
19573,"smart 2: 0, 0.6",3,self lose challange
19574,"smart 2: 0, 0.4",1,turned flower
19575,"smart 2: 0, 0.4",1,self lose challange
19576,"smart 2: 2, 0.6",2,self lose challange
19577,"smart 2: 0, 0.6",3,turned flower
19578,"smart 2: 0, 0.6",3,turned flower
19579,"smart 2: 0, 0.6",3,turned flower
19580,"smart 2: 0, 0.6",3,turned flower
19581,"smart 2: 0, 0.6",3,lose challange
19582,"smart 2: 2, 0.6",2,turned flower
19583,"smart 2: 2, 0.6",2,lose challange
19584,approx q learning,0,turned flower
19585,approx q learning,0,lose challange
19586,approx q learning,0,turned flower
19587,approx q learning,0,turned flower
19588,approx q learning,0,turned flower
19589,approx q learning,0,turned flower
19590,approx q learning,0,turned flower
19591,approx q learning,0,turned flower
19592,approx q learning,0,win challange
19593,approx q learning,0,turned flower
19594,approx q learning,0,lose challange
19595,"smart 2: 0, 0.4",1,self lose challange
19596,"smart 2: 2, 0.6",2,turned flower
19597,"smart 2: 2, 0.6",2,turned flower
19598,"smart 2: 2, 0.6",2,lose challange
19599,"smart 2: 0, 0.4",1,turned flower
19600,"smart 2: 0, 0.4",1,turned flower
19601,"smart 2: 0, 0.4",1,turned flower
19602,"smart 2: 0, 0.4",1,win challange
19603,"smart 2: 2, 0.6",2,turned flower
19604,"smart 2: 2, 0.6",2,turned flower
19605,"smart 2: 2, 0.6",2,turned flower
19606,"smart 2: 2, 0.6",2,lose game
19607,"smart 2: 0, 0.6",3,turned flower
19608,"smart 2: 0, 0.6",3,turned flower
19609,"smart 2: 0, 0.6",3,lose challange
19610,"smart 2: 0, 0.4",1,turned flower
19611,"smart 2: 0, 0.4",1,turned flower
19612,"smart 2: 0, 0.4",1,win challange
19613,approx q learning,0,turned flower
19614,approx q learning,0,lose challange
19615,"smart 2: 2, 0.6",2,turned flower
19616,"smart 2: 2, 0.6",2,self lose challange
19617,"smart 2: 0, 0.6",3,self lose challange
19618,approx q learning,0,turned flower
19619,approx q learning,0,turned flower
19620,approx q learning,0,turned flower
19621,approx q learning,0,lose challange
19622,"smart 2: 0, 0.4",1,self lose challange
19623,"smart 2: 0, 0.4",1,turned flower
19624,"smart 2: 0, 0.4",1,turned flower
19625,"smart 2: 0, 0.4",1,turned flower
19626,"smart 2: 0, 0.4",1,lose challange
19627,"smart 2: 2, 0.6",2,turned flower
19628,"smart 2: 2, 0.6",2,lose challange
19629,"smart 2: 2, 0.6",2,turned flower
19630,"smart 2: 2, 0.6",2,lose challange
19631,"smart 2: 0, 0.4",1,self lose challange
19632,approx q learning,0,turned flower
19633,approx q learning,0,turned flower
19634,approx q learning,0,turned flower
19635,approx q learning,0,lose challange
19636,"smart 2: 0, 0.4",1,turned flower
19637,"smart 2: 0, 0.4",1,turned flower
19638,"smart 2: 0, 0.4",1,lose game
19639,approx q learning,0,turned flower
19640,approx q learning,0,turned flower
19641,approx q learning,0,lose game
19642,"smart 2: 0, 0.6",3,self lose challange
19643,"smart 2: 0, 0.6",3,win challange
19644,"smart 2: 2, 0.6",2,turned flower
19645,"smart 2: 2, 0.6",2,win challange
19646,"smart 2: 2, 0.6",2,win challange
19647,"smart 2: 2, 0.6",2,turned flower
19648,"smart 2: 2, 0.6",2,self lose challange
19649,"smart 2: 2, 0.6",2,turned flower
19650,"smart 2: 2, 0.6",2,lose challange
19651,"smart 2: 0, 0.6",3,self lose challange
19652,approx q learning,0,turned flower
19653,approx q learning,0,lose challange
19654,"smart 2: 0, 0.4",1,self lose challange
19655,"smart 2: 0, 0.4",1,self lose challange
19656,approx q learning,0,turned flower
19657,approx q learning,0,turned flower
19658,approx q learning,0,turned flower
19659,approx q learning,0,lose challange
19660,"smart 2: 0, 0.6",3,self lose challange
19661,"smart 2: 0, 0.4",1,self lose challange
19662,"smart 2: 0, 0.4",1,turned flower
19663,"smart 2: 0, 0.4",1,turned flower
19664,"smart 2: 0, 0.4",1,turned flower
19665,"smart 2: 0, 0.4",1,win challange
19666,"smart 2: 0, 0.4",1,turned flower
19667,"smart 2: 0, 0.4",1,turned flower
19668,"smart 2: 0, 0.4",1,lose game
19669,"smart 2: 2, 0.6",2,turned flower
19670,"smart 2: 2, 0.6",2,win challange
19671,"smart 2: 0, 0.6",3,turned flower
19672,"smart 2: 0, 0.6",3,lose challange
19673,"smart 2: 0, 0.6",3,turned flower
19674,"smart 2: 0, 0.6",3,turned flower
19675,"smart 2: 0, 0.6",3,lose game
19676,approx q learning,0,win challange
19677,"smart 2: 2, 0.6",2,win challange
19678,"smart 2: 0, 0.4",1,turned flower
19679,"smart 2: 0, 0.4",1,turned flower
19680,"smart 2: 0, 0.4",1,lose challange
19681,approx q learning,0,turned flower
19682,approx q learning,0,turned flower
19683,approx q learning,0,lose challange
19684,"smart 2: 0, 0.6",3,self lose challange
19685,approx q learning,0,turned flower
19686,approx q learning,0,lose challange
19687,approx q learning,0,turned flower
19688,approx q learning,0,turned flower
19689,approx q learning,0,turned flower
19690,approx q learning,0,win challange
19691,approx q learning,0,turned flower
19692,approx q learning,0,lose challange
19693,approx q learning,0,turned flower
19694,approx q learning,0,turned flower
19695,approx q learning,0,lose game
19696,"smart 2: 0, 0.6",3,self lose challange
19697,"smart 2: 0, 0.6",3,turned flower
19698,"smart 2: 0, 0.6",3,self lose challange
19699,"smart 2: 0, 0.4",1,self lose challange
19700,"smart 2: 0, 0.4",1,turned flower
19701,"smart 2: 0, 0.4",1,turned flower
19702,"smart 2: 0, 0.4",1,win challange
19703,"smart 2: 0, 0.6",3,turned flower
19704,"smart 2: 0, 0.6",3,turned flower
19705,"smart 2: 0, 0.6",3,win challange
19706,"smart 2: 2, 0.6",2,self lose challange
19707,"smart 2: 2, 0.6",2,turned flower
19708,"smart 2: 2, 0.6",2,self lose challange
19709,"smart 2: 0, 0.4",1,self lose challange
19710,"smart 2: 0, 0.6",3,turned flower
19711,"smart 2: 0, 0.6",3,turned flower
19712,"smart 2: 0, 0.6",3,win challange
19713,approx q learning,0,turned flower
19714,approx q learning,0,turned flower
19715,approx q learning,0,lose challange
19716,"smart 2: 0, 0.4",1,self lose challange
19717,"smart 2: 0, 0.6",3,turned flower
19718,"smart 2: 0, 0.6",3,turned flower
19719,"smart 2: 0, 0.6",3,turned flower
19720,"smart 2: 0, 0.6",3,turned flower
19721,"smart 2: 0, 0.6",3,win challange
19722,"smart 2: 2, 0.6",2,turned flower
19723,"smart 2: 2, 0.6",2,turned flower
19724,"smart 2: 2, 0.6",2,lose challange
19725,approx q learning,0,turned flower
19726,approx q learning,0,lose challange
19727,"smart 2: 2, 0.6",2,turned flower
19728,"smart 2: 2, 0.6",2,lose challange
19729,"smart 2: 0, 0.6",3,turned flower
19730,"smart 2: 0, 0.6",3,turned flower
19731,"smart 2: 0, 0.6",3,lose challange
19732,"smart 2: 0, 0.4",1,turned flower
19733,"smart 2: 0, 0.4",1,lose challange
19734,"smart 2: 2, 0.6",2,turned flower
19735,"smart 2: 2, 0.6",2,turned flower
19736,"smart 2: 2, 0.6",2,turned flower
19737,"smart 2: 2, 0.6",2,win challange
19738,"smart 2: 0, 0.6",3,self lose challange
19739,"smart 2: 0, 0.4",1,turned flower
19740,"smart 2: 0, 0.4",1,lose challange
19741,approx q learning,0,turned flower
19742,approx q learning,0,turned flower
19743,approx q learning,0,win challange
19744,"smart 2: 2, 0.6",2,turned flower
19745,"smart 2: 2, 0.6",2,turned flower
19746,"smart 2: 2, 0.6",2,lose challange
19747,"smart 2: 0, 0.6",3,self lose challange
19748,approx q learning,0,turned flower
19749,approx q learning,0,win challange
19750,"smart 2: 0, 0.4",1,turned flower
19751,"smart 2: 0, 0.4",1,turned flower
19752,"smart 2: 0, 0.4",1,turned flower
19753,"smart 2: 0, 0.4",1,lose challange
19754,approx q learning,0,turned flower
19755,approx q learning,0,turned flower
19756,approx q learning,0,turned flower
19757,approx q learning,0,lose challange
19758,"smart 2: 0, 0.6",3,self lose challange
19759,"smart 2: 0, 0.4",1,turned flower
19760,"smart 2: 0, 0.4",1,lose challange
19761,"smart 2: 0, 0.6",3,self lose challange
19762,approx q learning,0,turned flower
19763,approx q learning,0,turned flower
19764,approx q learning,0,lose challange
19765,"smart 2: 0, 0.4",1,turned flower
19766,"smart 2: 0, 0.4",1,turned flower
19767,"smart 2: 0, 0.4",1,turned flower
19768,"smart 2: 0, 0.4",1,lose challange
19769,approx q learning,0,turned flower
19770,approx q learning,0,turned flower
19771,approx q learning,0,lose challange
19772,"smart 2: 0, 0.4",1,turned flower
19773,"smart 2: 0, 0.4",1,lose game
19774,approx q learning,0,turned flower
19775,approx q learning,0,turned flower
19776,approx q learning,0,lose game
19777,"smart 2: 2, 0.6",2,win challange
19778,"smart 2: 2, 0.6",2,win challange
19779,"smart 2: 0, 0.4",1,self lose challange
19780,"smart 2: 2, 0.6",2,turned flower
19781,"smart 2: 2, 0.6",2,turned flower
19782,"smart 2: 2, 0.6",2,lose challange
19783,approx q learning,0,turned flower
19784,approx q learning,0,lose challange
19785,approx q learning,0,turned flower
19786,approx q learning,0,turned flower
19787,approx q learning,0,win challange
19788,approx q learning,0,turned flower
19789,approx q learning,0,turned flower
19790,approx q learning,0,turned flower
19791,approx q learning,0,turned flower
19792,approx q learning,0,turned flower
19793,approx q learning,0,lose challange
19794,approx q learning,0,turned flower
19795,approx q learning,0,turned flower
19796,approx q learning,0,lose challange
19797,approx q learning,0,turned flower
19798,approx q learning,0,lose game
19799,"smart 2: 0, 0.6",3,self lose challange
19800,"smart 2: 0, 0.4",1,self lose challange
19801,"smart 2: 0, 0.4",1,turned flower
19802,"smart 2: 0, 0.4",1,self lose challange
19803,"smart 2: 0, 0.4",1,turned flower
19804,"smart 2: 0, 0.4",1,turned flower
19805,"smart 2: 0, 0.4",1,win challange
19806,"smart 2: 0, 0.6",3,turned flower
19807,"smart 2: 0, 0.6",3,turned flower
19808,"smart 2: 0, 0.6",3,win challange
19809,"smart 2: 0, 0.4",1,turned flower
19810,"smart 2: 0, 0.4",1,turned flower
19811,"smart 2: 0, 0.4",1,win challange
19812,"smart 2: 0, 0.4",1,self lose challange
19813,"smart 2: 0, 0.4",1,turned flower
19814,"smart 2: 0, 0.4",1,lose challange
19815,"smart 2: 0, 0.4",1,self lose challange
19816,"smart 2: 0, 0.4",1,turned flower
19817,"smart 2: 0, 0.4",1,turned flower
19818,"smart 2: 0, 0.4",1,lose game
19819,approx q learning,0,turned flower
19820,approx q learning,0,lose challange
19821,approx q learning,0,turned flower
19822,approx q learning,0,turned flower
19823,approx q learning,0,lose challange
19824,"smart 2: 0, 0.6",3,self lose challange
19825,"smart 2: 2, 0.6",2,turned flower
19826,"smart 2: 2, 0.6",2,lose challange
19827,"smart 2: 2, 0.6",2,turned flower
19828,"smart 2: 2, 0.6",2,turned flower
19829,"smart 2: 2, 0.6",2,win challange
19830,"smart 2: 2, 0.6",2,turned flower
19831,"smart 2: 2, 0.6",2,win challange
19832,"smart 2: 0, 0.6",3,self lose challange
19833,"smart 2: 0, 0.4",1,self lose challange
19834,"smart 2: 2, 0.6",2,turned flower
19835,"smart 2: 2, 0.6",2,lose challange
19836,approx q learning,0,turned flower
19837,approx q learning,0,turned flower
19838,approx q learning,0,turned flower
19839,approx q learning,0,lose challange
19840,"smart 2: 0, 0.4",1,turned flower
19841,"smart 2: 0, 0.4",1,self lose challange
19842,approx q learning,0,turned flower
19843,approx q learning,0,turned flower
19844,approx q learning,0,turned flower
19845,approx q learning,0,lose challange
19846,"smart 2: 2, 0.6",2,turned flower
19847,"smart 2: 2, 0.6",2,lose challange
19848,approx q learning,0,turned flower
19849,approx q learning,0,turned flower
19850,approx q learning,0,turned flower
19851,approx q learning,0,win challange
